date,un
1996.2026,0.14114983
1996.2053,0.14484212
1996.2081,0.14183004
1996.2108,0.14036978
1996.2136,0.14971782
1996.2163,0.14296363
1996.219,0.15297242
1996.2218,0.14575645
1996.2245,0.14840478
1996.2272,0.14397027
1996.23,0.14203949
1996.2327,0.14697932
1996.2355,0.14673098
1996.2382,0.14129127
1996.2409,0.15102952
1996.2437,0.14828976
1996.2546,0.14337375
1996.2574,0.14584627
1996.2601,0.14787098
1996.2628,0.14627947
1996.2656,0.14583429
1996.2683,0.14786834
1996.271,0.1369147
1996.2738,0.14590728
1996.2765,0.14075305
1996.2793,0.14809213
1996.282,0.14433008
1996.2847,0.14438177
1996.2875,0.14110819
1996.2902,0.14530564
1996.293,0.14866416
1996.2957,0.14344614
1996.2984,0.1379026
1996.3012,0.14160245
1996.3039,0.13821948
1996.3066,0.14436458
1996.3094,0.1439802
1996.3121,0.14722581
1996.3149,0.14525348
1996.3176,0.15250846
1996.3203,0.14715571
1996.3231,0.14022274
1996.3258,0.14261868
1996.3285,0.15126688
1996.3313,0.1393294
1996.334,0.14816228
1996.3368,0.1468266
1996.3395,0.14597883
1996.3422,0.14393256
1996.345,0.15234638
1996.3477,0.14931778
1996.3504,0.14904327
1996.3532,0.14521835
1996.3559,0.14645531
1996.3587,0.14321799
1996.3614,0.14839726
1996.3641,0.15027702
1996.3669,0.14973985
1996.3696,0.14737302
1996.3723,0.14527307
1996.3751,0.15805522
1996.3778,0.15340333
1996.3806,0.14943909
1996.3833,0.14871421
1996.386,0.15062068
1996.3888,0.14975494
1996.3915,0.15072068
1996.3943,0.15461596
1996.397,0.15602532
1996.3997,0.15501687
1996.4025,0.14888581
1996.4052,0.143029
1996.4079,0.14480565
1996.4107,0.15248249
1996.4134,0.14699868
1996.4162,0.15323019
1996.4189,0.15141583
1996.4216,0.15242402
1996.4244,0.14409023
1996.4271,0.14653185
1996.4298,0.14126839
1996.4326,0.14357833
1996.4353,0.14620954
1996.4381,0.15382004
1996.4408,0.14748992
1996.4435,0.14252088
1996.4463,0.14371771
1996.449,0.1530938
1996.4517,0.1531134
1996.4545,0.14992226
1996.4572,0.15748114
1996.46,0.14621125
1996.4627,0.14282902
1996.4654,0.14634588
1996.4682,0.14839225
1996.4709,0.1497574
1996.4736,0.15010705
1996.4764,0.14661202
1996.4791,0.15816259
1996.4819,0.1560004
1996.4846,0.15313264
1996.4873,0.15681297
1996.4901,0.15306215
1996.4928,0.153552
1996.4956,0.1560117
1996.4983,0.15316238
1996.501,0.15430985
1996.5038,0.15057681
1996.5065,0.14967799
1996.5092,0.14826722
1996.512,0.14896943
1996.5147,0.15508828
1996.5175,0.14497165
1996.5202,0.15390412
1996.5229,0.15386971
1996.5257,0.16468091
1996.5284,0.14325159
1996.5311,0.15824858
1996.5339,0.15721377
1996.5366,0.15856778
1996.5394,0.15476313
1996.5421,0.15951098
1996.5448,0.14794257
1996.5476,0.15731294
1996.5503,0.15345661
1996.553,0.15320678
1996.5558,0.15086586
1996.5585,0.15274467
1996.5613,0.14944624
1996.564,0.15208174
1996.5667,0.15074291
1996.5695,0.15430243
1996.5722,0.16081422
1996.5749,0.15110338
1996.5777,0.16050458
1996.5832,0.15202324
1996.5859,0.16451865
1996.5886,0.15928194
1996.5914,0.16281591
1996.5941,0.15560685
1996.5969,0.15494405
1996.5996,0.15757537
1996.6023,0.1523372
1996.6051,0.16250942
1996.6078,0.15816132
1996.6105,0.15495596
1996.6133,0.15239721
1996.616,0.14614688
1996.6188,0.14724239
1996.6215,0.16039047
1996.6242,0.15584858
1996.627,0.16023257
1996.6297,0.15625761
1996.6324,0.15149187
1996.6352,0.15763725
1996.6379,0.15098503
1996.6407,0.15369954
1996.6434,0.16206204
1996.6461,0.16318099
1996.6489,0.1610551
1996.6516,0.15976498
1996.6543,0.16047667
1996.6571,0.16427736
1996.6598,0.16742775
1996.6626,0.15703656
1996.6653,0.15257452
1996.668,0.16220964
1996.6708,0.16004043
1996.6735,0.16642794
1996.6762,0.16207029
1996.679,0.16350846
1996.6817,0.1580193
1996.6845,0.15826307
1996.6872,0.1686109
1996.6899,0.1583229
1996.6927,0.17042747
1996.6954,0.15634374
1996.7009,0.16090326
1996.7036,0.16317045
1996.7064,0.16655242
1996.7091,0.1602716
1996.7118,0.16961218
1996.7146,0.16618442
1996.7173,0.16046373
1996.7201,0.15582681
1996.7228,0.16479109
1996.7255,0.15819425
1996.7283,0.16279252
1996.731,0.16171368
1996.7337,0.15874969
1996.7365,0.16068792
1996.7392,0.16687181
1996.742,0.15953746
1996.7447,0.16854642
1996.7474,0.16410037
1996.7529,0.16265735
1996.7556,0.15800186
1996.7584,0.16102995
1996.7611,0.15872493
1996.7639,0.16772186
1996.7666,0.16208202
1996.7693,0.16324632
1996.7721,0.15886865
1996.7748,0.15606684
1996.7775,0.15703154
1996.7803,0.16212771
1996.783,0.1600545
1996.7858,0.15553241
1996.7885,0.16074794
1996.7912,0.16538273
1996.794,0.1576609
1996.7967,0.16660267
1996.7995,0.16541462
1996.8022,0.17503696
1996.8049,0.16720582
1996.8077,0.17002941
1996.8104,0.16368402
1996.8131,0.1624838
1996.8159,0.16391385
1996.8186,0.17868529
1996.8241,0.16598438
1996.8268,0.17004575
1996.8296,0.16152315
1996.8323,0.16458921
1996.835,0.16603594
1996.8378,0.16339887
1996.8405,0.16747164
1996.8433,0.16222852
1996.846,0.16372746
1996.8487,0.16409239
1996.8515,0.17242796
1996.8542,0.16867235
1996.8569,0.1668752
1996.8597,0.17090014
1996.8624,0.16843106
1996.8652,0.16669661
1996.8679,0.16872547
1996.8706,0.17297333
1996.8734,0.16507025
1996.8761,0.16891955
1996.8789,0.1652361
1996.8816,0.16683562
1996.8843,0.16438984
1996.8871,0.16162939
1996.8898,0.16953289
1996.8925,0.17773579
1996.8953,0.17685742
1996.898,0.17250049
1996.9008,0.17398279
1996.9035,0.17627089
1996.9062,0.17565917
1996.909,0.17200809
1996.9117,0.17217199
1996.9144,0.1730427
1996.9172,0.16990589
1996.9199,0.17091832
1996.9227,0.16976207
1996.9254,0.17384291
1996.9281,0.17023439
1996.9309,0.16440719
1996.9336,0.16867168
1996.9363,0.17073666
1996.9391,0.17689929
1996.9418,0.17502365
1996.9446,0.17520565
1996.95,0.16946332
1996.9528,0.17506234
1996.9555,0.17702695
1996.9582,0.17604982
1996.961,0.16939276
1996.9637,0.17495242
1996.9665,0.16737621
1996.9692,0.17114683
1996.9719,0.1745723
1996.9747,0.17773682
1996.9802,0.17006005
1996.9829,0.16764714
1996.9856,0.16857797
1996.9884,0.17070549
1996.9911,0.17200216
1996.9938,0.16864944
1996.9966,0.16431673
1996.9993,0.16642331
1997.0048,0.17222771
1997.0075,0.17784628
1997.0103,0.16812846
1997.013,0.16963661
1997.0157,0.16075496
1997.0185,0.17920252
1997.0212,0.17435673
1997.024,0.170128
1997.0267,0.17339269
1997.0294,0.17201145
1997.0322,0.17395931
1997.0349,0.17124103
1997.0376,0.17131444
1997.0404,0.17282444
1997.0431,0.17067055
1997.0459,0.16559065
1997.0486,0.17006867
1997.0513,0.16472826
1997.0541,0.16596442
1997.0568,0.16848197
1997.0595,0.17153056
1997.0623,0.16961771
1997.065,0.17168646
1997.0678,0.16705234
1997.0705,0.1781351
1997.0732,0.17020749
1997.0787,0.17057224
1997.0815,0.17294144
1997.0842,0.16680826
1997.0869,0.17095689
1997.0897,0.17109324
1997.0924,0.17023411
1997.0951,0.17006623
1997.0979,0.18176985
1997.1006,0.17153619
1997.1034,0.16969351
1997.1061,0.17143501
1997.1088,0.17273783
1997.1116,0.16881153
1997.1143,0.1675894
1997.117,0.17012963
1997.1198,0.16549601
1997.1225,0.17690491
1997.1253,0.16930637
1997.128,0.16974339
1997.1307,0.17507563
1997.1335,0.17588143
1997.1362,0.16952223
1997.1389,0.17642068
1997.1417,0.1767266
1997.1444,0.17700614
1997.1472,0.16860242
1997.1499,0.17022937
1997.1526,0.17222559
1997.1554,0.17383714
1997.1581,0.17084794
1997.1608,0.17891905
1997.1636,0.17776895
1997.1663,0.16956072
1997.1691,0.17283726
1997.1718,0.17720479
1997.1745,0.17367061
1997.1773,0.17372721
1997.18,0.17757295
1997.1828,0.17028037
1997.1855,0.17608469
1997.1882,0.17401925
1997.191,0.17829955
1997.1937,0.17737234
1997.1964,0.17554946
1997.1992,0.17985329
1997.2019,0.17318121
1997.2047,0.17997857
1997.2074,0.17826359
1997.2101,0.1701642
1997.2129,0.17595999
1997.2156,0.17250093
1997.2183,0.17658987
1997.2211,0.17006094
1997.2238,0.18046865
1997.2266,0.17770951
1997.2293,0.18013662
1997.232,0.1748962
1997.2348,0.17544331
1997.2375,0.17201726
1997.2402,0.18204883
1997.243,0.17735492
1997.2457,0.18156985
1997.2485,0.18494232
1997.2512,0.18408241
1997.2539,0.18117085
1997.2567,0.17706199
1997.2594,0.17969231
1997.2621,0.1863228
1997.2649,0.17927756
1997.2676,0.17980507
1997.2704,0.18095803
1997.2731,0.1772781
1997.2758,0.17997152
1997.2786,0.18663186
1997.2813,0.17845275
1997.2841,0.18625523
1997.2868,0.18187607
1997.2895,0.1833313
1997.2923,0.18934127
1997.295,0.19008911
1997.2977,0.18519291
1997.3005,0.18797046
1997.3032,0.17182744
1997.306,0.18036474
1997.3087,0.18104191
1997.3114,0.18093043
1997.3142,0.17946298
1997.3169,0.1811931
1997.3196,0.17702488
1997.3224,0.17861983
1997.3251,0.17744833
1997.3279,0.1857305
1997.3306,0.18345639
1997.3333,0.17757721
1997.3361,0.18495679
1997.3388,0.18589583
1997.3415,0.19229342
1997.3443,0.18283633
1997.347,0.18567796
1997.3498,0.18020888
1997.3525,0.18303682
1997.3552,0.18409028
1997.358,0.17885748
1997.3607,0.18055118
1997.3634,0.17957975
1997.3662,0.17670615
1997.3689,0.17221539
1997.3744,0.1849399
1997.3771,0.18097992
1997.3799,0.17536843
1997.3826,0.17673339
1997.3854,0.17244546
1997.3881,0.17189931
1997.3908,0.17767867
1997.3936,0.18148215
1997.3963,0.18830389
1997.399,0.17947869
1997.4018,0.18956838
1997.4045,0.17304443
1997.4073,0.17603524
1997.41,0.18125844
1997.4127,0.17909691
1997.4155,0.17746307
1997.4182,0.17243819
1997.4209,0.1784201
1997.4237,0.18409022
1997.4264,0.18481825
1997.4292,0.1825338
1997.4319,0.1830691
1997.4346,0.18278001
1997.4374,0.1775477
1997.4401,0.18338254
1997.4428,0.18683813
1997.4456,0.17983034
1997.4483,0.18151691
1997.4511,0.18725675
1997.4538,0.1820196
1997.4565,0.19511515
1997.4593,0.18364366
1997.462,0.18115523
1997.4648,0.18742579
1997.4675,0.1784282
1997.4702,0.17410693
1997.473,0.18075044
1997.4757,0.18061371
1997.4784,0.18281155
1997.4812,0.17677461
1997.4839,0.18193431
1997.4867,0.18115792
1997.4894,0.17923776
1997.4921,0.17758778
1997.4949,0.17944679
1997.4976,0.17896028
1997.5003,0.18473408
1997.5031,0.18468906
1997.5058,0.17804799
1997.5086,0.183403
1997.5113,0.18254759
1997.514,0.18718259
1997.5168,0.18329202
1997.5195,0.18481514
1997.5222,0.18790968
1997.525,0.18364573
1997.5277,0.18755526
1997.5305,0.19087429
1997.5332,0.18273352
1997.5359,0.18188705
1997.5387,0.18032331
1997.5414,0.18288813
1997.5441,0.19014722
1997.5469,0.1840326
1997.5496,0.18168798
1997.5524,0.18777633
1997.5551,0.19106966
1997.5578,0.18079976
1997.5606,0.18698928
1997.5633,0.18209609
1997.5661,0.18945834
1997.5688,0.1872876
1997.5715,0.18687954
1997.5743,0.18444885
1997.577,0.19423605
1997.5797,0.19083764
1997.5825,0.18644432
1997.5852,0.18531898
1997.588,0.18654896
1997.5907,0.18201642
1997.5934,0.1840094
1997.5962,0.18382416
1997.5989,0.18377479
1997.6016,0.1857604
1997.6044,0.1897169
1997.6071,0.18659903
1997.6099,0.18431755
1997.6126,0.18161713
1997.6153,0.18340475
1997.6181,0.18318809
1997.6208,0.19075607
1997.6235,0.18887022
1997.6263,0.19519226
1997.629,0.18716735
1997.6318,0.18972621
1997.6345,0.18753708
1997.6372,0.19073196
1997.6454,0.19680341
1997.6482,0.19684085
1997.6509,0.19471402
1997.6537,0.18987824
1997.6564,0.19043543
1997.6591,0.18921542
1997.6619,0.19898607
1997.6646,0.19219852
1997.6674,0.18058551
1997.6701,0.19448854
1997.6728,0.19163911
1997.681,0.19537389
1997.6838,0.18913169
1997.6865,0.18609878
1997.6893,0.18889393
1997.692,0.18781384
1997.6947,0.1897383
1997.6975,0.19072861
1997.7002,0.19184859
1997.7029,0.19552071
1997.7057,0.19051477
1997.7084,0.19317247
1997.7112,0.19446299
1997.7139,0.19384746
1997.7166,0.18775784
1997.7194,0.19803811
1997.7221,0.19502832
1997.7248,0.19651289
1997.7276,0.19695975
1997.7303,0.19602833
1997.7331,0.19550152
1997.7358,0.19404275
1997.7385,0.19752547
1997.7413,0.19368049
1997.744,0.19046279
1997.7467,0.19139534
1997.7495,0.18513336
1997.7522,0.19076604
1997.755,0.20172144
1997.7577,0.19692965
1997.7604,0.19105365
1997.7632,0.19646922
1997.7659,0.19188781
1997.7687,0.1910365
1997.7714,0.19116879
1997.7741,0.19046481
1997.7769,0.18900496
1997.7796,0.18451868
1997.7823,0.18890516
1997.7851,0.1943555
1997.7878,0.19919777
1997.7906,0.19121936
1997.7933,0.19656799
1997.796,0.19601906
1997.7988,0.19702364
1997.8015,0.18788093
1997.8042,0.19428036
1997.807,0.19954275
1997.8097,0.19700469
1997.8125,0.19802583
1997.8152,0.19732718
1997.8179,0.1963345
1997.8207,0.18862366
1997.8234,0.19211743
1997.8261,0.19677188
1997.8289,0.19269277
1997.8316,0.19455145
1997.8344,0.19619503
1997.8371,0.19542076
1997.8398,0.19382372
1997.8426,0.19266417
1997.8453,0.19360898
1997.848,0.19121516
1997.8508,0.19539343
1997.8535,0.19006776
1997.8563,0.19195327
1997.859,0.19197333
1997.8617,0.19300002
1997.8645,0.19515319
1997.8672,0.19620694
1997.87,0.2015246
1997.8727,0.19583084
1997.8754,0.19791978
1997.8782,0.20065945
1997.8809,0.19297598
1997.8836,0.20053427
1997.8864,0.1940183
1997.8891,0.20209533
1997.8919,0.19140893
1997.8946,0.19721942
1997.8973,0.19441816
1997.9001,0.19930793
1997.9028,0.20348736
1997.9055,0.20595084
1997.9083,0.20184534
1997.911,0.19846197
1997.9138,0.19567778
1997.9165,0.19431424
1997.9192,0.19680274
1997.922,0.19759343
1997.9247,0.20382521
1997.9274,0.20808049
1997.9302,0.19738707
1997.9329,0.19948887
1997.9357,0.19604031
1997.9384,0.19887204
1997.9411,0.19528541
1997.9439,0.20000487
1997.9466,0.19829919
1997.9493,0.19767068
1997.9521,0.2007421
1997.9548,0.20000017
1997.9576,0.19691213
1997.9603,0.20065149
1997.963,0.20065531
1997.9658,0.20167109
1997.9685,0.20136117
1997.9713,0.19811963
1997.974,0.20298985
1997.9767,0.20216567
1997.9795,0.19831153
1997.9822,0.19980432
1997.9849,0.20253568
1997.9877,0.19947926
1997.9904,0.20511862
1997.9932,0.19655414
1997.9959,0.203807
1997.9986,0.19591404
1998.0014,0.19470535
1998.0041,0.20041647
1998.0068,0.20281998
1998.0096,0.20581292
1998.0123,0.19759375
1998.0151,0.20902906
1998.0178,0.19896485
1998.0205,0.20460661
1998.0233,0.19720022
1998.026,0.2052513
1998.0287,0.20506247
1998.0315,0.20162472
1998.0342,0.19883594
1998.037,0.19849485
1998.0397,0.20097279
1998.0424,0.20341997
1998.0452,0.20146546
1998.0479,0.20307528
1998.0507,0.20013755
1998.0561,0.2039503
1998.0589,0.20436922
1998.0616,0.20933876
1998.0643,0.20697951
1998.0671,0.21062448
1998.0698,0.20424226
1998.0726,0.20435841
1998.0753,0.20183453
1998.078,0.20262368
1998.0808,0.20166296
1998.0835,0.20121051
1998.0862,0.2147675
1998.089,0.2031304
1998.0917,0.20310646
1998.0945,0.19705773
1998.0972,0.20098933
1998.0999,0.20488507
1998.1027,0.20494886
1998.1054,0.2037099
1998.1081,0.19850392
1998.1109,0.20818306
1998.1136,0.20030458
1998.1164,0.19935887
1998.1191,0.19240977
1998.1218,0.20199338
1998.1246,0.19455807
1998.1273,0.19855478
1998.13,0.19649536
1998.1328,0.20277321
1998.1355,0.20368484
1998.1383,0.20672667
1998.141,0.20355593
1998.1437,0.20301257
1998.1465,0.20088381
1998.152,0.20042976
1998.1547,0.19779541
1998.1574,0.20321542
1998.1602,0.20131651
1998.1629,0.19917079
1998.1656,0.20275772
1998.1684,0.20273024
1998.1711,0.20125668
1998.1739,0.19702678
1998.1766,0.20480301
1998.1793,0.19986325
1998.1821,0.20002941
1998.1848,0.20363965
1998.1875,0.200008
1998.1903,0.20598151
1998.193,0.19830827
1998.1958,0.20156209
1998.1985,0.19946887
1998.2012,0.20763883
1998.204,0.20204866
1998.2067,0.20222137
1998.2094,0.20150586
1998.2122,0.20360949
1998.2149,0.1995462
1998.2177,0.20360215
1998.2204,0.20262856
1998.2231,0.2039669
1998.2259,0.20215363
1998.2286,0.20040572
1998.2313,0.20556226
1998.2341,0.20548751
1998.2368,0.20792342
1998.2396,0.21167354
1998.2423,0.21000456
1998.245,0.20555369
1998.2478,0.20167895
1998.2505,0.21405667
1998.2533,0.2001036
1998.256,0.20443491
1998.2587,0.20929533
1998.2615,0.21319587
1998.2642,0.20645984
1998.2669,0.21033868
1998.2697,0.21312651
1998.2724,0.21274118
1998.2752,0.20794208
1998.2779,0.20506187
1998.2806,0.20919454
1998.2834,0.21581458
1998.2861,0.20740835
1998.2888,0.21023938
1998.2916,0.20675966
1998.2943,0.20996155
1998.2971,0.20239743
1998.2998,0.20908148
1998.3025,0.20264728
1998.3053,0.20516877
1998.308,0.20089934
1998.3107,0.20435809
1998.3135,0.2070632
1998.3162,0.21324034
1998.319,0.20766523
1998.3217,0.20964714
1998.3244,0.20905989
1998.3272,0.21669507
1998.3299,0.21043085
1998.3326,0.2194226
1998.3354,0.21259299
1998.3381,0.21419054
1998.3436,0.21936603
1998.3463,0.21944422
1998.3491,0.21362868
1998.3518,0.21421428
1998.3546,0.21546451
1998.3573,0.20904852
1998.36,0.20796426
1998.3628,0.21893683
1998.3655,0.20882473
1998.3682,0.21426948
1998.3737,0.21484864
1998.3765,0.21833487
1998.3792,0.21895182
1998.3819,0.21388464
1998.3847,0.21722863
1998.3874,0.21282763
1998.3901,0.20925718
1998.3929,0.21377371
1998.3956,0.21917623
1998.3984,0.21084489
1998.4011,0.20786968
1998.4038,0.20981105
1998.4066,0.20547115
1998.4093,0.20810893
1998.412,0.21610518
1998.4148,0.20755288
1998.4175,0.21110316
1998.4203,0.21407512
1998.4257,0.20486522
1998.4285,0.21329247
1998.4312,0.21163098
1998.4339,0.2147064
1998.4367,0.21464863
1998.4394,0.21557833
1998.4422,0.215899
1998.4449,0.22163654
1998.4476,0.21016682
1998.4504,0.21125961
1998.4531,0.21319345
1998.4559,0.20704996
1998.4586,0.21137852
1998.4641,0.21293054
1998.4668,0.20729494
1998.4695,0.20898766
1998.4723,0.21795116
1998.475,0.20740879
1998.4778,0.21166586
1998.4805,0.21698317
1998.4832,0.21145026
1998.486,0.21055809
1998.4942,0.2120795
1998.4969,0.21142726
1998.4997,0.20693556
1998.5024,0.21071384
1998.5051,0.2111963
1998.5079,0.22267414
1998.5106,0.21713788
1998.5133,0.21508681
1998.5161,0.21904993
1998.5188,0.21587012
1998.5216,0.21026011
1998.5243,0.20994851
1998.527,0.2166827
1998.5298,0.21142993
1998.5325,0.21898986
1998.5352,0.21686022
1998.538,0.21165154
1998.5407,0.21686647
1998.5435,0.21912713
1998.5462,0.22015485
1998.5489,0.21940445
1998.5517,0.21426137
1998.5544,0.21465444
1998.5572,0.21792363
1998.5599,0.21639398
1998.5626,0.2088075
1998.5654,0.21837789
1998.5681,0.21590753
1998.5708,0.21853637
1998.5736,0.22080073
1998.5763,0.21735726
1998.5791,0.21837094
1998.5818,0.21534527
1998.5845,0.2202198
1998.5873,0.21470485
1998.59,0.22166554
1998.5927,0.21758347
1998.5955,0.22048409
1998.5982,0.22467083
1998.601,0.22224861
1998.6037,0.22540636
1998.6064,0.22655865
1998.6092,0.2184101
1998.6119,0.22484248
1998.6146,0.22164044
1998.6174,0.22201536
1998.6201,0.22850969
1998.6229,0.22293901
1998.6256,0.21809153
1998.6283,0.22339918
1998.6311,0.22428478
1998.6338,0.22203529
1998.6366,0.22599115
1998.6393,0.22000144
1998.642,0.21852503
1998.6448,0.21983361
1998.6502,0.22574888
1998.653,0.22093036
1998.6557,0.21914739
1998.6585,0.21243886
1998.6612,0.2191617
1998.6639,0.22379184
1998.6667,0.22083644
1998.6694,0.2209207
1998.6721,0.22449567
1998.6749,0.21929361
1998.6776,0.21560195
1998.6804,0.21242546
1998.6831,0.22714052
1998.6858,0.22202671
1998.6886,0.22707518
1998.6913,0.22196153
1998.694,0.23066281
1998.6968,0.22445975
1998.6995,0.22271973
1998.7023,0.22261346
1998.705,0.22254232
1998.7077,0.22515598
1998.7105,0.22554918
1998.7132,0.22350463
1998.7159,0.22491503
1998.7187,0.22439199
1998.7214,0.22516715
1998.7242,0.21966021
1998.7269,0.22164165
1998.7296,0.22092691
1998.7324,0.2208996
1998.7351,0.22137161
1998.7379,0.22194341
1998.7406,0.22430364
1998.7433,0.2253327
1998.7461,0.22066274
1998.7488,0.21726605
1998.7515,0.22186898
1998.7543,0.22159492
1998.757,0.22487375
1998.7598,0.22669418
1998.7625,0.22653374
1998.7652,0.22441951
1998.768,0.22074503
1998.7707,0.22855583
1998.7734,0.22106261
1998.7762,0.226573
1998.7789,0.224423
1998.7817,0.22331114
1998.7844,0.22909138
1998.7871,0.22224986
1998.7899,0.22193454
1998.7926,0.22573978
1998.7953,0.22466414
1998.7981,0.22121191
1998.8008,0.22226955
1998.8036,0.22735637
1998.8063,0.22670915
1998.809,0.22670719
1998.8118,0.22921546
1998.8145,0.21960707
1998.8172,0.23284208
1998.82,0.23327123
1998.8227,0.22474422
1998.8255,0.22286656
1998.8282,0.21772239
1998.8309,0.22151437
1998.8337,0.22039642
1998.8364,0.22197643
1998.8392,0.22386668
1998.8419,0.22595415
1998.8446,0.21335839
1998.8474,0.21904772
1998.8501,0.22057337
1998.8528,0.22520083
1998.8556,0.217831
1998.8583,0.21702801
1998.8611,0.22675967
1998.8638,0.21994595
1998.8665,0.2261877
1998.8693,0.22488834
1998.872,0.22907437
1998.8747,0.22630924
1998.8775,0.22639784
1998.8802,0.22860105
1998.883,0.22822102
1998.8857,0.22730728
1998.8884,0.23381657
1998.8912,0.22140593
1998.8939,0.22761595
1998.8966,0.23079541
1998.8994,0.23077324
1998.9021,0.22172301
1998.9049,0.2307662
1998.9076,0.22457239
1998.9103,0.22399786
1998.9131,0.22500528
1998.9158,0.22027295
1998.9185,0.22320074
1998.9213,0.22684884
1998.924,0.22321518
1998.9268,0.23641566
1998.9295,0.23241866
1998.9322,0.23018464
1998.935,0.22924029
1998.9377,0.22496403
1998.9405,0.22779002
1998.9432,0.2288208
1998.9459,0.22711091
1998.9487,0.23639645
1998.9514,0.22810222
1998.9541,0.22573179
1998.9569,0.22846907
1998.9596,0.22714415
1998.9624,0.23069219
1998.9651,0.23259947
1998.9678,0.22887617
1998.9733,0.22499886
1998.976,0.22544932
1998.9788,0.2293846
1998.9815,0.23430518
1998.9843,0.23979532
1998.987,0.22986644
1998.9897,0.23071522
1998.9925,0.23381587
1998.9952,0.23229844
1998.9979,0.23033196
1999.0007,0.23401607
1999.0034,0.2348
1999.0062,0.23698459
1999.0089,0.23036364
1999.0116,0.23515691
1999.0144,0.23774664
1999.0171,0.23279675
1999.0198,0.23830642
1999.0226,0.23179305
1999.0281,0.23769603
1999.0308,0.23756322
1999.0335,0.23211663
1999.0363,0.2344509
1999.039,0.23307292
1999.0418,0.23760794
1999.0445,0.23768201
1999.0472,0.23317435
1999.05,0.23368969
1999.0527,0.23117098
1999.0554,0.23982091
1999.0582,0.2288915
1999.0609,0.23554096
1999.0637,0.23008933
1999.0664,0.23001166
1999.0691,0.23669035
1999.0719,0.24008853
1999.0746,0.23608487
1999.0773,0.23698581
1999.0801,0.24220389
1999.0828,0.23430012
1999.0856,0.24128759
1999.0883,0.23385304
1999.091,0.23423684
1999.0938,0.24007914
1999.0965,0.23677495
1999.0992,0.2449498
1999.102,0.23918648
1999.1047,0.24318672
1999.1075,0.24243109
1999.1102,0.23764508
1999.1129,0.24764963
1999.1157,0.24874094
1999.1184,0.24266578
1999.1211,0.24402956
1999.1239,0.24588183
1999.1266,0.24460876
1999.1294,0.2361097
1999.1321,0.23990807
1999.1348,0.23873931
1999.1376,0.23985979
1999.1403,0.23861735
1999.1431,0.23781198
1999.1458,0.23835141
1999.1485,0.23587388
1999.1513,0.23714525
1999.154,0.22993601
1999.1567,0.24116176
1999.1595,0.23776427
1999.1622,0.23638715
1999.165,0.23792886
1999.1677,0.23952008
1999.1704,0.23773045
1999.1732,0.2316011
1999.1759,0.23477531
1999.1923,0.235669
1999.1951,0.2306733
1999.1978,0.22923409
1999.2005,0.2355756
1999.2033,0.23492209
1999.206,0.2374573
1999.2088,0.23330677
1999.2115,0.24050904
1999.2142,0.23985942
1999.217,0.23884318
1999.2197,0.23619881
1999.2225,0.23680035
1999.2252,0.24440536
1999.2279,0.23762503
1999.2307,0.24083493
1999.2334,0.23718411
1999.2361,0.23724158
1999.2389,0.23896653
1999.2416,0.24048256
1999.2444,0.24599088
1999.2471,0.24249682
1999.2498,0.23460169
1999.2526,0.24199205
1999.2553,0.24493646
1999.258,0.23914528
1999.2608,0.24258803
1999.2635,0.24177543
1999.2663,0.24172086
1999.269,0.24049865
1999.2717,0.24360191
1999.2745,0.24104536
1999.2772,0.23448477
1999.2799,0.2369305
1999.2827,0.23987264
1999.2854,0.24220694
1999.2882,0.2380891
1999.2909,0.23912034
1999.2936,0.23682405
1999.2964,0.24109354
1999.2991,0.24119167
1999.3018,0.24378931
1999.3046,0.23751975
1999.3073,0.24135815
1999.3101,0.24359282
1999.3128,0.23986766
1999.3155,0.24585819
1999.3183,0.23749796
1999.321,0.24140378
1999.3238,0.24470669
1999.3265,0.24372413
1999.3292,0.24291921
1999.332,0.24255733
1999.3347,0.24074822
1999.3374,0.24503876
1999.3402,0.2439458
1999.3429,0.24553907
1999.3457,0.24585522
1999.3484,0.24729433
1999.3511,0.2461591
1999.3539,0.24384066
1999.3566,0.24165615
1999.3593,0.24307222
1999.3621,0.24354872
1999.3648,0.24528179
1999.3676,0.23784363
1999.3703,0.23895646
1999.373,0.24226648
1999.3758,0.23907668
1999.3785,0.2463583
1999.3812,0.24227777
1999.384,0.24115475
1999.3867,0.23623945
1999.3895,0.24343085
1999.3922,0.2402571
1999.3949,0.24005849
1999.3977,0.23868908
1999.4004,0.24406248
1999.4031,0.24357005
1999.4059,0.24390349
1999.4086,0.24568689
1999.4114,0.24657201
1999.4141,0.24197137
1999.4168,0.24505844
1999.4196,0.24274662
1999.4223,0.24672818
1999.4251,0.24760312
1999.4278,0.2402975
1999.4305,0.24766258
1999.4333,0.24635934
1999.436,0.24702443
1999.4387,0.24598917
1999.4415,0.24493824
1999.4442,0.24768703
1999.447,0.24040051
1999.4497,0.24144654
1999.4524,0.24918636
1999.4552,0.24227668
1999.4579,0.24027743
1999.4606,0.24716009
1999.4634,0.24536057
1999.4661,0.24684355
1999.4689,0.2488566
1999.4716,0.24501974
1999.4743,0.25046985
1999.4771,0.2445338
1999.4798,0.24812058
1999.4825,0.24814636
1999.4853,0.24552516
1999.488,0.24830168
1999.4908,0.24587921
1999.4935,0.24342323
1999.4962,0.24647185
1999.499,0.25338328
1999.5017,0.24561117
1999.5044,0.24487198
1999.5072,0.24309742
1999.5099,0.24721622
